subject_ID,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-parahippocampal,wm-lh-paracentral,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-frontalpole,wm-lh-temporalpole,wm-lh-transversetemporal,wm-lh-insula,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-parahippocampal,wm-rh-paracentral,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-frontalpole,wm-rh-temporalpole,wm-rh-transversetemporal,wm-rh-insula,Left-UnsegmentedWhiteMatter,Right-UnsegmentedWhiteMatter
CNBD_02394,3666.9,2463.9,7021.0,2788.3,671.5,7805.3,9234.4,8212.0,3817.6,11721.8,7488.9,4941.7,4965.9,6849.0,1701.0,4495.4,3249.5,1156.9,2789.2,2841.5,7847.7,4493.0,16580.6,10065.6,2843.2,13861.4,21738.4,10478.0,7790.3,9000.2,309.6,956.6,920.1,9728.9,3227.2,3174.3,6883.7,2818.8,761.1,6777.2,11800.1,7155.6,3222.8,10774.8,8586.4,5418.6,4682.1,7367.1,1673.8,4843.4,3154.2,1462.8,3045.6,2680.9,7548.0,4660.5,14118.8,12171.7,1714.9,13846.8,20932.5,10537.6,7326.8,7818.4,434.8,768.2,615.9,9815.4,32788.5,31279.0
CNBD_02395,2353.8,2262.4,7370.0,2803.6,821.0,6775.4,13230.8,8208.4,3752.2,11641.2,7900.0,7070.0,4391.3,8356.7,1587.4,4629.8,3751.5,1054.7,3091.9,4183.7,8274.1,4334.6,16169.6,10200.8,2969.2,15787.1,20288.2,13768.5,7377.0,9041.6,356.0,815.7,680.3,10438.8,2813.9,2737.8,6608.2,3601.9,934.3,6248.4,13861.9,7521.5,3737.7,11768.8,8057.1,7371.5,4861.7,7802.0,1567.9,5594.3,3359.3,1456.9,3072.7,4122.0,8983.9,4550.3,16364.3,10656.8,2294.4,14399.4,21097.6,11738.4,7021.4,8946.4,519.4,727.8,640.2,9513.2,36787.8,36883.1
CNBD_02396,2407.1,2552.4,6575.2,2710.2,629.6,6138.7,10054.2,5889.1,3455.8,8776.2,5931.4,6416.7,3584.1,4749.0,1389.0,3505.6,2742.6,912.9,2499.4,3948.5,7402.5,4452.7,12983.8,8529.1,2371.1,11855.3,16797.5,13450.9,7137.1,7844.8,302.1,625.0,750.7,8549.9,2228.8,2402.5,5885.3,2796.5,599.6,6106.6,12458.2,5023.0,3541.3,9015.2,5648.4,6220.4,3727.5,5843.5,1538.5,4447.7,2956.9,1216.0,2725.7,3512.0,7163.4,3518.1,13456.8,8672.5,1871.9,11758.1,15916.1,13031.2,6293.9,7532.8,347.2,689.3,569.1,9419.5,27676.6,28896.2
CNBD_02397,2099.4,2510.2,7060.4,2858.3,723.6,6181.9,10687.9,5530.0,4013.3,9830.3,6626.4,5944.5,3678.4,5695.9,1536.7,4298.4,3380.2,899.9,2627.1,3533.0,8740.9,4275.7,15571.6,8720.8,2376.5,10888.8,18054.3,12761.7,7748.7,9115.8,327.5,717.8,719.3,9441.2,2642.5,2807.8,6145.6,2342.0,702.4,6145.3,11726.4,4879.5,3455.3,9055.7,6884.8,6067.4,4240.8,6046.0,1656.5,4943.1,3273.2,1303.1,3467.9,3636.7,7929.2,4510.4,13908.5,8502.8,1917.2,13724.6,15532.8,13470.3,6631.6,9291.7,411.8,797.3,821.3,8936.7,30861.9,29750.8
CNBD_02398,2609.4,2207.2,5922.6,2860.8,794.0,6284.2,9561.3,6733.3,3600.3,7406.6,6734.3,5613.0,3203.9,5278.9,1575.8,3370.1,2908.4,861.9,2818.2,3687.9,6845.0,4035.2,11796.2,8732.0,2840.2,12482.8,15350.9,11627.4,7460.6,7958.4,284.0,639.9,767.7,10206.1,2875.7,2478.2,5354.6,2766.0,707.8,5786.4,12158.0,5729.3,3428.1,9453.9,6567.0,6069.6,4139.0,5906.5,1685.6,3865.2,3204.7,888.7,3139.2,3559.7,6800.7,4041.6,12544.1,8838.8,1632.3,10603.7,15395.0,11281.1,5461.5,6300.6,419.7,816.1,656.9,9018.4,25245.4,23338.7
CNBD_02400,2975.1,2359.6,5770.9,3347.8,1144.3,7744.0,11653.4,8216.0,4051.2,10774.1,8346.5,6360.8,5384.3,5984.6,1727.7,5072.5,3380.4,1161.2,3557.7,3133.1,9400.8,5310.5,15385.9,10862.4,3244.8,14345.9,21582.7,14339.9,9679.0,10353.0,355.3,1017.6,958.6,10170.6,2879.7,2617.2,5671.2,3021.3,803.5,7538.8,14145.6,8027.4,3983.7,11996.4,7721.8,6133.0,5814.2,6431.0,1971.4,6246.8,3561.6,1693.4,3856.2,3009.4,8431.3,4760.4,16467.1,10918.8,1695.9,12300.6,19059.5,15231.5,7484.1,9459.5,501.8,887.3,522.6,10632.8,34976.2,35079.3
CNBD_02401,4449.7,3128.3,5696.8,2807.7,1177.9,7329.1,13991.1,7100.4,4304.2,11015.4,7693.8,5395.6,4137.8,6883.0,1852.8,4349.9,3886.7,1065.3,3605.2,3654.1,10159.0,4830.3,15861.8,10784.3,2943.4,14541.5,19064.4,14476.8,9723.3,10883.2,353.4,971.6,1140.2,10594.9,2969.6,3113.6,5884.3,3003.8,1176.6,6418.4,12376.7,7495.4,3314.1,10208.9,8129.5,6059.4,4365.4,7779.0,1559.5,5443.8,4265.6,1469.4,4020.5,2997.9,10410.7,4935.5,16483.8,11393.4,1960.9,12913.5,17031.8,14165.0,8063.3,11112.5,398.9,1148.8,887.9,10313.7,36975.6,36155.2
CNBD_02403,3082.6,2774.6,7182.1,3568.4,958.9,6641.9,12033.6,6717.1,3850.5,9924.6,7837.7,6596.6,4407.8,5804.9,1351.8,3852.6,3708.8,1388.5,3651.9,5423.7,8808.3,4647.4,17139.2,10201.6,3492.3,13853.7,19897.4,11385.8,9407.8,10782.7,416.8,806.8,865.0,10388.3,2497.7,3088.4,7570.3,3012.3,858.2,6491.4,12719.1,8015.6,3082.8,10912.9,8541.9,7192.2,4878.6,6467.5,1368.6,5829.7,3109.1,1298.8,3516.8,5329.2,9820.3,4702.7,15899.2,8891.3,2093.6,14452.2,20917.9,11760.3,7084.5,9429.9,371.4,744.6,734.8,10089.1,30652.7,32569.2
CNBD_02405,3189.3,2349.2,6395.7,3317.8,1252.3,7156.4,9361.9,6460.5,3494.5,10928.9,6983.1,5885.3,4215.0,6000.6,2280.5,4023.2,3670.5,1037.8,3383.9,3377.4,7922.4,4758.8,16676.8,9982.2,2266.8,11613.8,17427.4,13217.5,8774.2,8887.2,338.0,729.6,1091.7,9727.2,3269.9,2364.0,6328.1,3014.7,703.8,7090.8,11943.9,5821.3,3175.2,11574.5,6798.7,6244.9,3629.4,7444.8,1735.2,4868.5,2977.1,1434.3,3346.4,3047.3,7738.1,4103.5,15568.9,9708.6,1893.9,12145.4,17314.5,12462.2,7774.8,7675.1,464.7,868.9,560.9,9531.4,34152.8,33928.8
CNBD_02408,2707.3,2835.1,6118.7,2538.2,913.0,6223.5,9779.9,7170.6,3821.8,9004.5,7193.2,5300.8,4639.7,7358.1,1317.8,3856.8,4288.3,1271.3,3595.0,2531.0,7456.5,4105.1,12609.9,8335.7,2609.6,14584.0,20406.3,10591.2,8331.3,7718.5,352.9,1135.8,721.3,10560.8,2074.5,2620.9,5505.0,2006.2,980.9,6601.6,11432.4,7039.6,3252.3,7653.1,8002.3,4304.8,4842.8,7177.8,1445.3,4809.9,2987.0,1584.7,3749.1,1773.9,6972.1,3929.8,13756.1,8520.8,2046.5,13283.7,20176.7,11626.6,7384.0,8722.0,523.5,911.1,643.2,10295.6,36171.5,33529.9
CNBD_02409,3377.4,2689.2,8691.7,3425.5,952.0,9180.1,15201.1,8633.9,5006.0,10553.0,9135.7,6621.8,5200.7,8041.8,1998.1,5413.6,4996.5,1544.0,4383.4,4847.3,10424.7,5520.4,19942.9,15623.6,3796.0,17278.5,27279.5,18965.8,10957.6,13372.9,370.7,804.0,1051.5,12385.7,3212.4,3514.4,8088.9,3683.8,797.5,8953.2,19302.4,8369.8,3935.9,11091.4,9880.4,6412.0,5841.4,8708.7,2490.1,7500.8,4241.9,1745.0,4572.7,4786.0,10394.0,6115.9,18899.5,12853.8,2618.4,18979.9,26728.7,17331.8,9734.3,11243.4,470.8,911.4,855.2,11400.7,45830.2,45586.1
CNBD_02411,2277.7,1988.9,5286.3,2081.3,858.4,6414.7,10152.7,7033.4,3225.0,7911.7,6743.5,5095.5,4278.3,6301.4,1041.6,4136.5,3445.9,1072.0,3314.4,2838.1,7077.4,4219.9,13091.3,8584.6,2259.6,11411.4,18356.6,10696.8,7928.7,9823.5,333.2,644.5,920.4,10176.7,2709.8,2302.4,5125.6,2235.5,518.4,5840.5,11327.9,5492.5,3326.9,7757.3,5974.6,6405.7,3871.8,5596.3,1552.6,3766.0,3197.6,1173.4,3699.9,2843.1,6778.1,5009.6,13593.1,8464.6,1896.0,10951.4,17247.3,11134.5,6409.4,8009.0,501.6,638.5,799.6,9904.6,25857.8,25678.0
CNBD_02412,3461.6,2278.5,5983.2,2691.6,978.9,7706.7,11549.7,8970.3,4605.0,10624.3,8316.6,6592.6,4350.9,7888.9,1482.8,4049.8,5008.7,1282.0,3531.4,4188.3,8986.6,4261.5,16023.6,10636.0,2583.1,14669.5,19091.8,17491.5,8788.9,11043.4,406.7,921.5,887.4,11636.1,3554.8,2815.8,5704.6,3248.2,817.3,7336.4,11673.3,8556.9,4094.4,11248.6,9006.3,6785.3,5057.6,9071.1,1630.2,4132.3,4538.6,1616.6,3807.1,4433.4,10113.5,4131.9,15865.3,11259.7,2120.4,16105.7,16551.7,14278.3,8825.8,10896.4,562.9,943.5,656.9,10885.7,34925.5,36663.5
CNBD_02413,2140.2,2393.4,5235.4,2748.9,950.5,5824.3,9217.6,6794.7,3527.4,9532.8,6929.1,5296.9,3298.6,5592.2,1322.1,3582.7,4177.6,1122.4,3007.0,4044.3,7178.2,4000.8,13635.0,8900.8,2852.2,12361.4,17335.0,14086.2,7001.8,8667.9,381.2,652.0,912.9,9072.5,2087.8,2607.1,5225.1,3026.4,1012.3,6181.9,9055.9,6899.1,3527.7,10700.2,7601.3,6148.8,4211.2,5804.0,1266.1,4181.2,2633.8,1362.9,3743.3,3927.2,8285.0,3581.6,14634.1,9067.7,1846.8,12945.9,15374.3,12952.0,6438.0,8283.3,391.1,844.0,839.3,8453.6,27022.0,25695.4
CNBD_02414,2684.6,2756.9,7075.9,2668.1,688.9,6681.4,10730.3,8689.1,3887.5,11045.3,8428.3,6774.9,4682.4,5774.3,1468.6,4188.2,3862.4,1051.2,3109.8,3483.1,8962.8,4517.1,17086.5,10361.6,2988.9,15978.0,20176.6,13285.7,9184.0,10884.7,292.3,766.0,731.3,10222.8,2385.6,2490.3,7194.6,3188.4,758.3,6490.6,11776.6,8192.0,3759.5,10054.4,8601.7,6704.7,4509.0,7012.2,1363.2,4476.9,4276.1,1554.2,4262.2,3759.4,8629.2,4450.3,16938.5,11021.3,1926.8,14469.2,19562.1,13404.8,8259.7,9580.0,376.7,1040.4,812.9,9719.9,45864.9,44854.5
CNBD_02416,2663.2,2746.7,6323.8,2008.0,1185.0,5498.2,8249.2,6194.5,3704.4,8606.1,6650.6,4468.5,4062.3,5636.4,1563.5,3697.4,3583.2,948.3,2877.5,2142.4,7196.5,4255.5,12969.8,10022.4,2103.7,11561.8,16527.2,10741.8,7860.3,8541.5,314.3,799.1,688.0,9455.5,2266.7,2541.0,5119.9,1935.4,927.5,6519.9,10258.3,6282.4,3055.2,7651.5,7792.1,4160.0,3958.4,5036.5,1427.5,4412.2,3192.9,1384.0,3963.3,2331.1,6679.0,3859.3,11954.1,10095.3,1799.5,14586.7,16580.2,10302.4,7078.5,9045.0,418.3,797.1,683.8,9446.1,26231.8,24911.6
CNBD_02417,2225.1,2439.9,6625.9,2451.5,1304.2,6503.5,8502.1,6235.7,4072.8,8979.3,7922.5,4974.0,4682.6,5317.1,1417.9,4067.4,3146.8,1283.7,3090.0,2721.7,7003.8,4445.9,15186.0,7644.1,2018.0,13160.8,18575.4,11549.3,7498.5,7732.6,356.2,743.1,938.3,10145.9,2303.4,2314.4,5453.2,2259.9,1110.2,6179.5,9056.0,6553.0,2996.8,7932.1,7959.0,5309.0,4167.6,5609.6,1535.6,4086.0,3444.8,1493.6,3441.4,3112.2,6820.4,3364.3,14016.4,7005.9,1765.9,14561.0,17146.2,11478.0,6707.2,6902.3,413.5,888.3,658.1,10869.8,27027.4,27448.3
CNBD_02418,3117.0,3004.8,5519.5,2252.5,874.4,6138.4,9908.1,6288.9,3642.0,9604.8,6168.3,4950.0,2840.6,5710.7,1461.3,3506.0,3884.9,991.2,3451.2,3653.0,7491.0,4116.4,14208.8,8722.0,2724.3,10225.4,14788.5,11906.7,6980.1,9115.2,303.2,570.0,979.5,10030.6,2464.6,2619.9,5866.5,2779.8,764.8,5438.6,12904.2,5521.1,3137.2,9215.8,6357.3,5007.7,3934.5,6161.4,1455.2,3555.3,3178.7,1137.4,3439.0,3476.7,6749.7,4451.1,12172.4,11283.2,1653.5,11106.0,16228.6,10684.1,6411.3,8465.1,474.6,694.1,565.5,9061.1,28713.9,28220.7
CNBD_02419,2321.4,2265.1,6567.7,2875.0,694.5,7188.1,10400.3,5944.4,3362.4,9647.6,7324.2,4759.1,4194.5,5499.0,1594.3,4220.2,4339.1,1143.1,4179.1,2405.7,7088.3,3967.5,14421.3,9549.3,2713.6,14178.0,18222.3,12872.1,10099.2,9208.2,355.7,711.6,1019.7,11181.1,2691.1,2429.6,6713.6,2661.4,640.2,6282.8,10682.8,5599.2,3049.6,8420.2,6618.8,5453.0,4298.9,7119.2,1820.7,5281.3,3464.5,1059.5,3360.4,2446.9,7999.5,4074.8,13310.3,10019.7,2094.7,15064.1,17261.8,10181.7,8045.1,9002.2,470.4,621.6,629.4,10393.0,27350.0,30141.5
CNBD_02420,2198.8,2374.1,5963.4,2719.5,857.7,5689.3,8852.4,4311.7,3282.5,8632.8,6694.6,5729.6,3968.6,5150.2,1668.2,3194.6,3494.1,1010.9,3002.6,3802.1,6021.6,4140.9,13527.6,8858.3,2191.3,9642.1,15557.8,12090.2,8880.5,8112.3,220.6,624.9,985.4,9326.2,2372.6,2482.2,4609.6,2727.5,950.0,5436.4,10607.9,4938.2,3203.9,8998.2,6776.2,6357.8,4010.3,5379.6,1329.7,3799.9,2127.2,1430.7,3401.6,3613.4,6497.4,3865.9,12201.0,9396.0,1639.4,13068.0,15698.4,9897.8,6555.9,7452.2,291.1,707.2,726.1,9253.7,23440.7,23905.4
CNBD_02421,2879.9,2250.8,5884.5,2867.0,1256.1,6238.2,10319.0,5560.3,3507.7,9437.3,6446.0,6116.2,3983.1,5144.6,1542.9,4871.9,3525.2,922.0,2651.3,3850.0,8724.6,4001.5,14686.2,9137.3,1971.8,10885.2,17916.9,12162.8,6962.7,9430.5,370.4,692.0,911.1,9308.4,2585.9,2425.6,5764.2,2714.0,1030.0,6380.9,12394.8,6220.2,2852.7,9263.2,6297.0,5446.0,3785.9,6006.4,1462.8,4743.2,2817.1,1099.9,2611.2,4065.3,9505.8,4313.6,14060.5,9142.4,1945.5,11295.2,16941.7,12606.6,6500.4,8015.3,412.0,735.5,587.2,10485.7,27521.4,27273.1
CNBD_02423,2444.2,2088.1,4882.9,2179.0,890.7,6492.8,7567.7,5352.1,3157.9,8644.9,5492.3,4421.3,3238.8,3928.1,1435.9,3460.5,3202.5,749.9,2785.5,2696.6,7166.7,3697.1,13539.5,7697.4,1894.3,9546.9,15440.9,10854.1,7287.6,8595.8,326.6,721.9,943.3,8694.0,1880.9,2156.9,4939.2,2357.4,751.5,5773.5,9105.5,5260.8,2866.8,8400.4,5422.2,4419.5,3582.2,5010.0,1565.6,4202.4,2449.9,863.6,2686.2,2867.6,6660.6,4016.7,12513.6,6955.1,1403.0,9307.5,14345.1,10082.2,5562.9,7965.2,311.7,701.0,459.9,8155.3,20979.6,21892.0
CNBD_02424,2151.8,1877.9,5399.4,2129.4,660.9,5649.3,8971.4,5502.5,3923.0,8938.7,5820.2,5844.6,4010.3,5057.2,1463.2,3460.1,3190.8,701.8,2804.9,3534.8,7393.5,4449.4,13122.2,7720.4,1559.0,11004.2,15880.1,12298.3,9116.0,8500.6,339.7,647.7,1105.7,8598.2,2957.5,2184.8,5102.3,2637.5,644.8,5805.9,10454.2,4643.5,3664.1,9440.0,6853.3,6186.1,4047.0,5482.0,1456.3,4071.5,2515.6,1136.4,2439.8,3593.8,7152.8,4108.2,13731.1,7314.2,1592.1,12387.1,14863.6,11784.4,6767.8,7387.5,317.6,615.9,786.6,8203.0,24037.2,23380.6
CNBD_02426,3280.0,2213.8,5569.0,2041.7,763.9,5704.8,9259.8,6285.2,3399.6,8032.9,5990.4,5024.4,3727.8,5585.8,1460.7,4184.6,3925.9,1160.2,3359.0,2640.8,8140.2,4309.4,13968.2,7662.9,2207.6,12071.0,17079.8,12083.5,7818.8,9179.8,350.1,766.5,769.5,9985.5,2374.2,2490.1,5416.9,2342.5,791.5,5562.8,10728.4,5538.4,3197.9,9801.2,6911.8,5208.5,3780.0,6122.1,1466.5,3972.8,2924.7,1279.0,3066.0,2931.8,8272.4,4028.9,14878.8,8927.1,1787.7,11204.7,16696.7,11560.5,7171.9,7704.9,379.6,755.7,566.3,9007.0,33540.7,33113.4
CNBD_02429,2999.0,2534.2,6360.9,3925.9,784.9,8133.5,13877.5,7885.4,4530.9,11819.4,7501.3,7437.1,3778.1,6884.5,1637.7,4936.1,3023.7,987.3,3258.9,5123.4,7745.1,4928.8,16974.6,11029.5,3214.6,15495.6,20495.1,11973.0,8461.6,7431.8,300.8,1137.0,859.5,10284.5,2505.2,3468.4,6529.5,3939.3,1086.1,5887.4,15513.4,7969.2,4195.6,11499.1,7813.8,7359.9,4509.6,8570.3,1600.0,5000.8,3056.3,1528.6,3803.0,5032.5,8541.2,4912.4,15368.0,10175.2,2684.4,16241.6,16909.7,12688.5,6391.7,7113.5,449.8,1013.7,437.1,10358.2,41498.2,42515.8
CNBD_02433,2494.5,2825.4,8390.7,3863.4,1054.3,7909.5,9429.4,6462.2,4052.2,13061.3,7758.1,6724.8,4240.4,6245.0,1626.9,4530.2,4728.9,1226.5,3052.6,4328.3,8936.6,4750.5,17478.8,10221.8,2700.0,15857.7,19560.5,14349.8,10542.2,11039.2,404.4,988.9,987.4,11831.9,2497.8,3305.2,7506.0,3606.2,997.7,8614.5,12498.5,7994.4,4164.5,11979.5,7474.2,7004.3,4620.2,7079.7,1712.1,5061.9,3185.9,1695.7,3919.3,4252.8,7487.6,4379.1,17498.2,11253.9,1860.2,16255.6,20395.6,14891.4,8306.2,10193.7,477.9,949.3,680.2,10314.7,34932.3,35048.8
CNBD_02435,2870.0,3039.7,8558.5,2852.3,786.6,7821.8,10513.5,6268.7,3911.0,10040.6,8967.3,5807.2,4869.4,6070.9,1694.8,4721.5,5507.4,1254.3,3555.7,3299.4,8927.8,4256.7,17975.2,10791.6,2862.8,12668.3,20937.3,13486.8,11775.4,13936.6,348.2,1011.5,1001.2,11523.3,3154.2,3117.0,6252.9,2946.5,1353.0,6094.1,14640.6,6618.7,3977.7,9461.3,9780.3,6175.8,5190.2,6266.6,1654.1,4775.9,4417.2,1949.2,4804.1,3028.4,7953.7,4987.2,17493.8,11511.9,2164.9,13674.7,19831.7,13303.6,8065.5,8847.1,564.8,1019.0,771.8,11203.6,36449.4,38034.3
CNBD_02436,2275.0,2603.4,8197.2,2444.0,1358.6,6043.8,10155.3,6724.2,4339.8,9012.9,7211.7,6037.2,3994.5,6577.7,1794.5,3846.4,3827.9,947.2,2705.6,2409.2,8188.1,4272.6,15289.9,8526.8,2647.5,13728.5,18555.3,12666.8,9492.0,10830.6,270.8,866.0,981.1,10683.9,2968.3,2336.6,6830.1,2492.3,648.6,6231.4,11998.4,6251.1,3618.8,9084.1,7077.8,5491.7,4215.2,7510.1,1908.4,4954.3,3778.8,1335.4,2974.1,2597.0,8254.3,4281.1,14422.6,9878.5,2141.9,13498.0,18378.1,12914.6,8737.9,10374.5,350.9,787.9,704.3,10756.5,29724.9,28444.1
CNBD_02438,2005.5,3198.9,7167.9,2697.3,1103.1,7119.2,9863.9,7667.0,4151.4,9962.7,7288.6,5275.0,3470.9,6638.0,1555.8,3962.0,3065.3,1132.9,2957.4,3645.2,8367.2,4521.2,13685.7,9195.6,2869.9,12468.5,18365.8,12861.9,10342.4,9589.4,302.7,959.2,880.3,10181.1,2225.9,2534.7,6855.5,2978.8,1055.6,6951.6,12677.9,7695.1,4315.5,9823.3,7995.7,6689.4,4157.9,7329.7,1611.7,4116.1,3239.8,1615.8,3804.7,3691.0,8599.7,4703.6,15191.0,8252.2,2124.0,11188.9,17355.2,12155.1,6324.6,9843.3,420.4,894.8,555.4,10254.4,31433.2,31377.9
CNBD_02439,3043.8,2491.0,7368.3,2903.7,889.7,7021.6,10373.0,6406.1,3741.1,10208.9,7388.1,6024.5,3845.3,5991.6,1454.7,4410.4,4655.6,1160.4,3690.3,4042.6,8470.6,4472.7,14723.5,8645.8,2779.8,12826.1,19839.0,12601.1,9463.6,9817.4,255.4,904.0,1068.5,10195.3,3190.8,2981.9,7416.8,3000.8,899.0,6537.1,11901.4,6306.4,3113.0,11201.9,7326.1,6348.0,4152.0,6459.6,1333.6,5658.9,3476.8,1284.3,4248.7,3488.4,8671.5,4302.2,14553.4,9990.8,2174.1,13605.5,18906.8,13296.1,7375.1,7963.4,353.0,917.0,750.0,9221.1,25869.1,25815.2
CNBD_02440,2916.6,2061.4,5139.8,2635.6,825.2,6934.4,12513.9,6785.7,4155.7,9578.8,6968.4,5642.0,4053.5,5918.2,1606.6,3516.6,3708.7,1188.7,3502.9,3382.5,7396.0,4243.8,12624.9,10747.2,2700.4,14899.4,15734.5,12727.7,8803.6,10522.7,241.2,828.5,834.3,10954.5,2978.2,2545.9,4518.3,2841.8,930.4,6255.2,13347.1,6237.1,3371.7,9296.3,7523.9,6932.3,4535.4,6611.4,1358.1,4505.2,3021.4,1282.5,3797.5,3762.0,7327.5,4055.0,13630.7,9892.2,1778.9,13332.3,14643.6,12109.1,8250.4,9789.1,335.7,848.3,788.3,10055.5,35109.6,34938.5
CNBD_02441,4641.0,2563.3,7238.0,3356.9,1382.9,6357.2,12247.6,7292.1,3823.3,10093.0,7164.2,5826.2,4134.1,7720.0,1816.9,3768.4,3012.1,939.8,2990.9,3784.7,8055.0,4223.6,15789.4,11686.5,2870.7,13361.5,18989.3,14581.9,9627.2,10666.4,353.0,815.1,983.9,10117.9,3300.9,3052.6,5511.9,3342.6,1077.3,5931.7,14914.4,7780.7,3413.3,12547.3,7823.3,6962.1,5025.7,8023.0,1683.8,4046.9,3778.2,1197.0,3262.6,4613.9,7981.5,5177.2,14779.7,12391.7,1776.6,15574.5,16631.6,12733.8,7631.8,10200.8,450.1,939.9,782.6,9720.5,38666.9,39983.8
CNBD_02442,2276.3,2577.2,7469.8,2981.6,1046.7,7230.7,10085.8,7303.1,4430.9,10740.8,7450.2,6439.8,3902.7,6895.1,1840.3,4794.6,3841.5,1184.6,3626.3,4308.2,8947.1,4736.8,15393.1,11133.9,3040.6,14710.7,23222.8,12119.5,11108.0,10084.4,349.5,900.2,956.0,11541.6,3077.5,3221.2,6881.5,3936.5,942.3,7210.9,11107.8,7137.1,4169.9,11060.8,7467.0,7384.4,5509.2,7657.8,1784.5,5452.2,4151.6,1902.0,4056.1,5383.7,7685.8,5378.5,15222.7,10541.0,2336.2,16361.3,20534.0,11708.9,9027.9,10324.9,450.9,788.8,663.7,10844.3,32789.6,32116.6
CNBD_02444,2617.9,3304.7,6510.9,3046.8,1190.3,7606.6,10334.6,8521.7,4191.6,10796.5,8274.3,6252.0,4276.6,6680.1,1771.5,4069.3,3041.6,1334.1,3532.3,3930.1,8841.5,5336.7,18179.3,10148.1,3556.7,14617.4,20890.0,14789.8,9231.9,10959.0,402.7,775.2,989.9,11580.3,2886.4,3091.4,6433.1,3400.7,1024.5,8249.6,12924.9,6985.9,3969.2,10430.0,8375.6,5897.7,4796.3,6664.6,2188.2,5308.6,3498.3,1815.4,4578.0,4589.2,8594.3,5036.3,16211.7,10428.3,2184.6,15889.6,19533.9,13541.7,9100.5,10144.7,401.4,885.4,749.1,11627.1,35226.0,34133.7
CNBD_02445,1906.3,3014.8,7536.4,3827.9,1345.8,6507.2,10897.6,7623.1,4385.4,11358.4,7987.6,6687.6,4121.0,6798.0,1789.3,4760.7,3413.5,1187.5,3465.6,4368.5,8467.0,4695.3,17028.0,9716.1,3273.2,15530.3,21792.5,14876.9,10455.8,10553.9,420.3,848.4,890.2,10083.0,2783.1,2892.0,6383.8,3336.6,1069.7,6857.6,12123.1,7079.0,3641.9,11200.2,8345.5,7337.5,4248.2,7351.1,1466.3,4952.9,3359.6,1447.1,3604.2,3630.1,8903.4,5246.2,16782.0,9758.3,2324.9,14868.9,22161.0,11575.5,7194.3,9151.6,432.4,1060.2,598.3,10102.2,27216.9,25852.6
CNBD_02446,3440.0,3784.6,7513.1,2774.2,664.4,8375.5,13511.0,7243.2,3340.4,10769.7,7747.9,5796.6,4818.3,7419.2,1532.5,4762.6,4938.8,1135.2,3364.4,2739.0,8462.8,4310.1,18812.2,11816.8,2957.3,13420.4,20937.9,18185.9,9270.1,9994.1,444.0,765.7,876.3,9689.5,3562.5,3160.6,7755.1,2962.6,974.5,7184.6,14315.4,6399.7,2634.5,8939.0,8073.0,6430.7,5081.9,7383.1,1810.0,5302.4,3682.5,1219.5,3100.3,3267.6,9494.2,4833.6,16928.6,13096.1,1995.8,14399.3,19648.1,15407.6,8334.9,9477.1,534.1,693.5,717.9,10101.9,29574.5,29325.0
CNBD_02447,3060.5,2548.8,6561.2,3003.0,1201.0,7231.6,10295.9,8274.2,4115.6,9663.0,7124.6,5930.7,4180.8,6105.7,1582.8,4115.6,3598.4,1296.4,3707.2,4018.4,8261.4,4486.9,16329.0,11173.0,2620.0,13080.2,17854.2,15454.7,8158.5,9869.9,424.9,890.0,1323.1,10069.0,3293.8,2905.7,6582.5,2587.3,1025.0,7125.2,14766.9,7369.7,3168.9,9365.1,6706.3,5651.0,4135.4,6831.4,1701.6,5785.3,3599.4,1611.5,3996.9,3472.5,7980.0,4508.2,15779.0,10153.4,1876.9,13778.2,17652.8,14202.6,7345.7,8957.6,525.3,644.4,900.4,10813.2,37271.8,36740.2
